слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
5/5;1208;2026-08-27T22:00:00;12019;LH;верх;4618,020;4575,985;53,750;6;1
5/5;1209;2026-08-28T08:00:00;12028;HL;низ;4571,660;4600,295;46,360;9;1
5/5;1210;2026-08-28T17:00:00;12037;HH;верх;4631,980;4458,545;60,320;9;2
5/5;1211;2026-08-31T05:00:00;12048;LL;низ;4396,525;4443,250;235,455;11;1
5/5;1212;2026-08-31T14:00:00;12057;LH;верх;4464,230;4433,365;67,705;9;1
5/5;1213;2026-08-31T16:00:00;12059;HL;низ;4415,750;4431,065;48,480;2;1
5/5;1214;2026-09-01T03:00:00;12069;LH;верх;4461,700;4440,280;45,950;10;1
5/5;1215;2026-09-02T06:00:00;12095;LL;низ;4282,625;4313,070;179,075;26;3
5/5;1216;2026-09-03T18:00:00;12130;HH;верх;4510,930;4472,965;228,305;35;3
5/5;1217;2026-09-04T09:00:00;12144;HL;низ;4460,155;4467,145;50,775;14;1
5/5;1218;2026-09-04T10:00:00;12145;LH;верх;4490,895;4393,770;30,740;1;1
5/5;1219;2026-09-04T16:00:00;12151;LL;низ;4365,570;4424,035;125,325;6;1
5/5;1220;2026-09-07T11:00:00;12169;LH;верх;4423,885;4402,430;58,315;18;1
5/5;1221;2026-09-07T14:00:00;12172;HL;низ;4381,240;4414,575;42,645;3;1
