time,open,high,low,close,триггер
2026-07-06T21:00:00+03:00,4161.295,4167.59,4155.435,4164.08,1
2026-07-06T22:00:00+03:00,4164.075,4165.53,4158.895,4163.81,0
2026-07-06T23:00:00+03:00,4163.805,4165.17,4160.77,4165.115,0
2026-07-07T01:00:00+03:00,4164.735,4168.65,4164.15,4164.275,0
2026-07-07T02:00:00+03:00,4164.29,4165.77,4157.005,4157.425,0
2026-07-07T03:00:00+03:00,4157.435,4162.75,4145.195,4146.13,0
2026-07-07T04:00:00+03:00,4146.095,4148.07,4125.7,4141.91,0
2026-07-07T05:00:00+03:00,4141.975,4145.39,4131.59,4136.815,0
2026-07-07T06:00:00+03:00,4136.805,4140.35,4124.535,4131.3,0
2026-07-07T07:00:00+03:00,4131.355,4141.415,4126.065,4126.835,0
2026-07-07T08:00:00+03:00,4126.885,4131.535,4116.7,4124.15,1
2026-07-07T09:00:00+03:00,4124.145,4133.03,4121.675,4130.54,1
2026-07-07T10:00:00+03:00,4130.535,4133.665,4124.465,4124.815,0
2026-07-07T11:00:00+03:00,4124.765,4139.395,4121.94,4126.08,0
2026-07-07T12:00:00+03:00,4126.065,4133.9,4119.81,4131.235,0
2026-07-07T13:00:00+03:00,4131.22,4138.875,4131.205,4135.83,0
2026-07-07T14:00:00+03:00,4135.835,4158.36,4131.84,4157.175,0
2026-07-07T15:00:00+03:00,4157.185,4175.085,4154.625,4172.4,0
2026-07-07T16:00:00+03:00,4172.505,4180.52,4156.16,4158.71,0
2026-07-07T17:00:00+03:00,4158.64,4163.95,4143.73,4154.32,1
2026-07-07T18:00:00+03:00,4154.215,4155.7,4135.945,4139.055,0
2026-07-07T19:00:00+03:00,4139.07,4147.31,4137.135,4145.235,0
2026-07-07T20:00:00+03:00,4145.19,4148.345,4140.685,4144.575,1
2026-07-07T21:00:00+03:00,4144.635,4145.365,4125.23,4127.105,0
2026-07-07T22:00:00+03:00,4127.06,4127.88,4092.295,4114.215,0
2026-07-07T23:00:00+03:00,4114.205,4115.905,4103.53,4106.12,0
2026-07-08T01:00:00+03:00,4105.04,4106.35,4095.74,4098.375,0
