dir,tStart,start,end,dur,born,prov,pStart,pEnd,imp,moveImp,addImp,mfeImp,maxKN,kn20,knees,mud,mud20,zeroBar,deathLvl
1,2022-06-15 18:00,28884,28899,15,рывок,True,1830.97,1819.835,6.085000000000036,-1.8299096138044246,-1.9734075500103032,1.806902218570226,4,4,3,1,1,28871,1829.85
-1,2022-06-16 14:00,28903,28904,1,пауза,False,1832.545,1845.37,20.50499999999988,-0.6254572055596144,-0.6225874333642519,0.3521092416483818,1,1,1,0,2,28898,1836.165
1,2022-06-17 06:00,28918,28929,11,пауза,False,1845.11,1837.03,15.910000000000082,-0.5078566939031983,-0.5483540622047597,0.49874292897549544,2,2,2,1,2,28900,1841.725
-1,2022-06-20 00:00,28935,29015,80,пауза,False,1839.94,1844.35,8.079999999999927,-0.5457920792079077,0.005436561763406826,2.0402227722772617,3,2,13,3,0,28924,1838.21
-1,2022-06-23 16:00,29018,29049,31,рывок,True,1830.385,1834.79,14.230000000000018,-0.3095572733661256,-0.18517436054602526,0.9420238931834122,4,3,6,2,1,29013,1831.39
1,2022-06-27 05:00,29053,29061,8,рывок,True,1835.59,1828.61,7.7000000000000455,-0.9064935064935035,-0.9674187439868893,0.716233766233775,1,1,1,1,2,29044,1831.39
-1,2022-06-28 11:00,29082,29106,24,пауза,False,1825.605,1831.33,8.650000000000091,-0.6618497109826414,-0.502497232273764,1.5618497109826415,4,4,4,1,1,29055,1823.035
-1,2022-06-29 13:00,29107,29235,128,рывок,True,1816.835,1746.42,10.940000000000055,6.436471663619709,7.098943980475511,7.72349177330893,5,5,20,2,0,29055,1743.97
1,2022-07-07 11:00,29241,29260,19,пауза,False,1743.78,1736.59,7.644999999999982,-0.9404839764552089,-1.084172993248099,0.6998037933289927,4,4,4,2,2,29231,1740.095
1,2022-07-11 04:00,29280,29293,13,пауза,False,1742.4,1736.205,13.870000000000118,-0.446647440519114,-0.5014566237280188,0.029199711607784375,2,2,2,1,1,29265,1738.6
-1,2022-07-12 00:00,29299,29336,37,рывок,True,1732.605,1742.315,8.9849999999999,-1.080690038953828,-0.8461437494875974,2.8319421257651887,5,2,5,2,1,29289,1728.855
1,2022-07-14 04:00,29349,29352,3,пауза,False,1728.17,1718.33,19.875,-0.4950943396226488,-0.5039744408455998,0.2133333333333338,0,0,2,0,0,29346,1725.55
-1,2022-07-14 17:00,29362,29399,37,рывок,True,1710.085,1719.315,8.075000000000045,-1.14303405572755,-0.8820559243524358,1.3578947368421157,2,2,4,1,0,29348,1714.195
1,2022-07-18 23:00,29413,29443,30,пауза,False,1708.39,1707.39,17.214999999999918,-0.05808887598025006,-0.1576545396731416,0.5861167586407183,2,2,5,2,1,29382,1709.85
-1,2022-07-20 09:00,29446,29490,44,пауза,False,1712.94,1716.325,7.414999999999964,-0.4565070802427522,-0.12078868921134897,4.3162508428860775,3,3,7,2,0,29441,1713.495
1,2022-07-22 08:00,29491,29520,29,рывок,False,1718.365,1716.525,7.289999999999964,-0.25240054869683504,-0.47986333330912684,2.8792866941015247,4,4,5,1,1,29471,1723.86
-1,2022-07-25 20:00,29526,29530,4,пауза,False,1719.875,1727.125,6.7150000000001455,-1.0796723752792021,-1.0446597554483685,0.2732688011913621,2,2,0,0,2,29515,1721.515
-1,2022-07-26 15:00,29544,29570,26,пауза,False,1717.055,1734.95,14.220000000000027,-1.2584388185653972,-1.1535769779880523,0.3864275668073212,2,2,5,1,1,29536,1721.975
1,2022-07-28 05:00,29580,29663,83,пауза,False,1738.85,1760.69,7.5900000000001455,2.877470355731189,2.268222155468584,6.491436100131626,5,5,18,1,0,29565,1770.885
-1,2022-08-03 08:00,29675,29697,22,пауза,False,1765.17,1773.08,15.650000000000091,-0.5054313099041411,-0.4245273809998771,0.6913738019169393,2,2,5,0,0,29656,1766.3
1,2022-08-04 22:00,29711,29725,14,пауза,False,1791.08,1769.06,25.835000000000036,-0.852332107605959,-0.8839477964258362,0.14960325140313543,2,2,2,1,2,29696,1788.81
-1,2022-08-05 16:00,29729,29771,42,пауза,False,1774.37,1793.89,24.215000000000146,-0.8061119141028327,-0.7077494356406319,0.13008465826966115,2,1,3,3,1,29725,1789.265
-1,2022-08-15 15:00,29866,29902,36,пауза,False,1780.84,1781.74,13.549999999999955,-0.06642066420664901,0.08495281812316725,0.6878228782287799,2,2,6,3,2,29849,1778.67
-1,2022-08-17 22:00,29918,30002,84,пауза,False,1762.39,1747.21,10.450000000000045,1.4526315789473683,1.9006059365038994,3.305263157894741,5,2,15,4,1,29903,1740.085
-1,2022-08-26 20:00,30078,30187,109,рывок,True,1738.05,1717.33,6.509999999999991,3.18279569892474,4.125771247589221,7.547619047619056,5,2,13,4,1,30064,1708.615
1,2022-09-05 03:00,30199,30231,32,пауза,False,1712.13,1703.75,10.220000000000027,-0.8199608610567599,-0.9986130081991579,1.4349315068493076,3,2,6,1,0,30164,1709.605
-1,2022-09-07 02:00,30242,30254,12,пауза,False,1695.195,1711.66,4.089999999999918,-4.025672371638258,-3.853951747696467,0.9132029339853239,3,3,3,0,0,30217,1703.97
1,2022-09-07 17:00,30257,30278,21,рывок,False,1717.015,1707.25,10.115000000000009,-0.9653979238754415,-1.0850554461926474,1.1092436974789708,5,5,3,1,1,30244,1713.57
-1,2022-09-08 20:00,30283,30287,4,пауза,False,1708.74,1716.99,7.694999999999936,-1.0721247563352916,-1.04157118360442,0.24691358024692744,0,0,1,0,0,30280,1711.695
1,2022-09-09 10:00,30296,30299,3,пауза,False,1726.915,1713.49,11.310999999999922,-1.1868977101936211,-1.202501282981717,0.22588630536646462,1,1,1,0,1,30292,1718.255
-1,2022-09-09 19:00,30305,30316,11,пауза,False,1715.78,1724.455,8.960000000000036,-0.9681919642857053,-0.8962820167770177,0.4174107142857136,2,2,2,1,1,30293,1720.38
1,2022-09-12 18:00,30327,30336,9,пауза,False,1726.955,1722.07,23.1400000000001,-0.21110630942091485,-0.23391700987242908,0.091832324978392,2,2,3,0,0,30313,1723.83
-1,2022-09-13 12:00,30344,30478,134,рывок,True,1703.92,1671.175,3.810000000000173,8.594488188976019,10.58902003897698,13.052493438319622,5,2,18,7,1,30332,1667.52
1,2022-09-21 10:00,30480,30486,6,рывок,True,1674.54,1665.305,5.744999999999891,-1.607484769364678,-1.6687217748629415,0.5761531766753714,1,1,0,0,2,30474,1667.52
1,2022-09-21 18:00,30488,30493,5,рывок,True,1686.025,1660.59,5.744999999999891,-4.427328111401333,-4.478405176540855,0.36553524804176657,1,1,2,2,3,30474,1667.52
-1,2022-09-23 13:00,30529,30575,46,пауза,False,1645.04,1639.185,34.674999999999955,0.16885364095169506,0.24374888470061426,0.687382840663304,2,2,9,2,1,30517,1633.08
-1,2022-09-28 03:00,30588,30598,10,пауза,False,1624.705,1649.295,3.9300000000000637,-6.256997455470674,-6.1078067735612365,2.4885496183205635,3,3,2,0,0,30573,1630.655
1,2022-09-29 09:00,30617,30758,141,пауза,False,1647.89,1697.995,21.210000000000036,2.3623290900518485,1.9840449662371353,3.8519566242338366,5,4,18,8,2,30592,1709.245
-1,2022-10-07 15:00,30761,30807,46,пауза,False,1703.21,1681.65,24.154999999999973,0.8925688263299512,1.0000824912851891,1.7462223142206628,5,2,5,2,0,30755,1673.665
-1,2022-10-11 18:00,30810,30849,39,рывок,True,1667.345,1678.78,12.194999999999936,-0.9376793767937683,-0.7557255222125899,0.481754817548178,5,5,6,2,1,30755,1673.29
-1,2022-10-13 20:00,30858,30896,38,пауза,False,1666.135,1666.65,30.154999999999973,-0.01707842812137624,0.054671197984713774,0.8577350356491471,4,2,6,0,0,30849,1652.74
-1,2022-10-18 18:00,30925,30989,64,пауза,False,1650.365,1642.77,11.5150000000001,0.659574468085103,0.9692914003877218,2.873208858011268,4,2,9,2,1,30919,1635.1
1,2022-10-24 05:00,31004,31008,4,пауза,False,1654.605,1649.415,18.79000000000019,-0.27621075039914855,-0.2887232433296462,0.22032996274613253,2,2,2,0,0,30983,1651.995
-1,2022-10-24 14:00,31013,31035,22,рывок,True,1648.16,1659.4,6.75,-1.6651851851851864,-1.4776079277997436,1.452592592592602,3,3,4,1,0,31004,1654.494
-1,2022-10-27 10:00,31078,31143,65,пауза,False,1660.99,1647.27,10.670000000000073,1.2858481724461044,1.6252066128697225,2.8298969072164697,4,4,11,5,3,31069,1642.15
1,2022-11-01 17:00,31154,31179,25,пауза,False,1649.145,1637.035,14.894999999999982,-0.8130245048673994,-0.9093514238094932,1.3689157435381085,2,2,3,0,0,31137,1646.175
-1,2022-11-03 04:00,31187,31210,23,пауза,False,1637.785,1646.93,9.059999999999945,-1.0093818984547502,-0.8634399775695879,2.330022075055216,4,4,3,1,1,31178,1631.58
1,2022-11-04 17:00,31223,31255,32,пауза,False,1674.49,1670.175,33.930000000000064,-0.12717359269083545,-0.18098511475966264,0.2197170645446482,2,2,5,3,2,31218,1673.605
1,2022-11-08 23:00,31273,31292,19,пауза,False,1711.745,1705.37,8.650000000000091,-0.7369942196531715,-0.8639887321828398,1.2254335260115636,2,2,4,2,2,31260,1708.32
1,2022-11-10 18:00,31315,31415,100,пауза,False,1750.72,1763.985,49.289999999999964,0.2691215256644326,0.15525554928517193,0.7268208561574371,5,4,16,6,1,31307,1771.0
-1,2022-11-17 08:00,31420,31492,72,пауза,False,1767.12,1748.625,13.400000000000091,1.3802238805969975,1.6792666885228802,2.5764925373134053,5,3,13,3,1,31413,1745.74
-1,2022-11-23 03:00,31507,31523,16,пауза,False,1737.23,1751.955,5.795000000000073,-2.5409836065573295,-2.380575284547197,1.6798964624676453,3,3,4,0,1,31492,1742.89
1,2022-11-24 12:00,31539,31561,22,рывок,False,1757.435,1748.415,0.974999999999909,-9.251282051282896,-10.549893833182237,3.8153846153849993,3,3,3,0,0,31517,1752.49
1,2022-11-28 13:00,31581,31588,7,пауза,False,1753.545,1740.11,17.725000000000136,-0.757968970380822,-0.781128856365088,0.1816643159379409,1,1,1,0,0,31569,1746.05
-1,2022-11-29 11:00,31602,31623,21,пауза,False,1757.415,1762.025,19.360000000000127,-0.23811983471074882,-0.17560248769429587,0.5379648760330524,2,2,4,1,1,31578,1758.09
1,2022-11-30 19:00,31633,31673,40,рывок,True,1767.935,1785.725,10.240000000000009,1.737304687499995,1.515226895117019,3.583496093750013,4,2,6,2,1,31614,1795.645
-1,2022-12-06 05:00,31711,31718,7,пауза,False,1770.94,1780.635,10.509999999999991,-0.9224548049476636,-0.8833959106497457,0.3372978116079996,2,2,2,0,1,31687,1776.42
-1,2022-12-07 05:00,31734,31742,8,пауза,False,1773.2,1778.365,7.900000000000091,-0.6537974683544182,-0.5944146419368147,0.4373417721519133,2,2,3,0,0,31718,1775.265
-1,2022-12-12 17:00,31815,31829,14,рывок,False,1783.065,1785.79,9.980000000000018,-0.2730460921843591,-0.19120327448280333,0.5390781563126352,2,2,3,0,0,31809,1786.13
1,2022-12-13 12:00,31833,31868,35,рывок,True,1789.08,1798.525,4.940000000000055,1.9119433198380686,1.5082629840962685,7.173076923076879,4,4,8,3,2,31825,1805.4
-1,2022-12-15 17:00,31884,31904,20,пауза,False,1776.9,1792.215,12.270999999999958,-1.248064542417071,-1.153973074429735,0.20658463042947522,2,2,4,1,1,31864,1784.24
1,2022-12-19 03:00,31916,31928,12,пауза,False,1793.935,1786.185,2.9450000000001637,-2.6315789473682747,-2.8700636169512537,1.6434634974532687,3,3,4,1,2,31898,1790.965
-1,2022-12-20 06:00,31942,31944,2,пауза,False,1793.205,1803.21,12.269999999999982,-0.8154034229828951,-0.8058126027396797,0.3940505297473548,2,2,1,0,1,31921,1796.175
1,2022-12-20 18:00,31954,31995,41,пауза,False,1815.58,1807.81,22.735000000000127,-0.3417638003078926,-0.4441557122898426,0.36441609852650253,2,2,8,1,1,31948,1813.76
-1,2022-12-22 21:00,32003,32043,40,пауза,False,1792.63,1824.695,35.09500000000003,-0.9136629149451433,-0.8488651775466057,0.04288360165266015,2,1,2,1,1,31995,1803.24
1,2022-12-27 18:00,32046,32059,13,пауза,False,1816.26,1803.3,31.034999999999854,-0.4175930401160012,-0.44208807382334836,0.043177058160139344,2,2,3,0,0,32042,1809.675
-1,2022-12-28 14:00,32065,32088,23,рывок,True,1805.61,1814.07,4.970000000000027,-1.7022132796780665,-1.4361702609216167,1.7122736418510953,4,4,4,1,0,32052,1809.295
-1,2023-01-16 14:00,32341,32382,41,пауза,False,1915.38,1915.725,8.475000000000136,-0.040707964601745646,0.23396815562357678,2.207079646017682,5,1,8,0,0,32338,1910.365
1,2023-01-18 20:00,32391,32454,63,пауза,False,1903.53,1916.665,24.289999999999964,0.5407575133799922,0.3961736847584561,1.401811445039111,3,0,12,3,1,32388,1923.91
1,2023-01-24 18:00,32481,32499,18,пауза,False,1935.035,1922.35,25.335000000000036,-0.5006907440300041,-0.5418305998665639,0.18571146635089483,2,2,4,0,0,32455,1925.88
1,2023-01-26 04:00,32513,32518,5,пауза,False,1946.73,1936.855,6.660000000000082,-1.4827327327327144,-1.526792453337301,0.3475975975976015,2,2,2,1,1,32499,1942.6
-1,2023-01-26 19:00,32528,32613,85,пауза,False,1931.255,1929.76,30.350000000000136,0.04925864909390812,0.20539175986453015,1.0011532125205957,2,2,13,2,0,32515,1927.43
1,2023-02-02 09:00,32633,32637,4,пауза,False,1956.495,1944.355,5.990000000000009,-2.0267111853088235,-2.065961559626696,0.16694490818030025,3,3,2,0,1,32618,1951.32
-1,2023-02-03 05:00,32652,32700,48,пауза,False,1915.07,1876.265,7.275000000000091,5.334020618556612,5.70585215574007,7.37319587628855,4,3,6,2,2,32631,1871.355
1,2023-02-07 17:00,32710,32756,46,рывок,False,1880.675,1868.555,12.289999999999964,-0.9861676159479191,-1.197477020097128,0.7790886899918693,3,3,7,3,1,32685,1873.33
-1,2023-02-10 04:00,32766,32770,4,пауза,False,1854.025,1867.835,6.565000000000055,-2.1035795887280777,-2.0677669851996616,0.18126428027418806,2,2,2,0,1,32753,1865.54
1,2023-02-10 19:00,32781,32801,20,пауза,False,1863.735,1851.275,15.769999999999982,-0.7901077996195196,-0.86332253669451,0.18421052631580237,2,2,6,0,0,32767,1857.05
1,2023-02-16 09:00,32863,32867,4,пауза,False,1835.615,1830.9,8.24499999999989,-0.5718617343844731,-0.6003771670302046,0.5567010309278325,1,1,2,0,0,32860,1834.4
1,2023-02-16 16:00,32870,32880,10,рывок,True,1840.96,1828.285,10.4699999999998,-1.2106017191977265,-1.2666016599717578,0.41642788920725726,1,1,2,0,0,32860,1834.4
-1,2023-02-20 00:00,32900,32907,7,пауза,False,1838.975,1846.115,24.710000000000036,-0.288951841359777,-0.2723387705758386,0.06535815459328234,2,2,2,0,1,32873,1843.685
-1,2023-02-21 11:00,32932,33027,95,пауза,False,1833.9,1817.97,15.924999999999955,1.00031397174255,1.3343485823014154,1.707692307692323,5,2,13,4,1,32914,1813.76
1,2023-02-28 01:00,33037,33040,3,рывок,False,1817.34,1814.515,4.144999999999982,-0.6815440289505019,-0.7241235251642906,0.5126658624849239,2,2,0,0,1,33016,1816.055
-1,2023-02-28 11:00,33047,33052,5,пауза,False,1809.125,1826.74,14.779999999999973,-1.1918132611637375,-1.1719595575624824,0.12009472259811192,1,1,1,1,2,33038,1819.465
1,2023-03-01 03:00,33062,33146,84,пауза,False,1831.085,1847.095,8.024999999999864,1.9950155763240203,1.41167202037812,3.3925233644860278,5,4,12,3,1,33044,1850.81
-1,2023-03-06 19:00,33147,33207,60,рывок,False,1846.17,1818.09,6.759999999999991,4.153846153846183,4.649400894341914,5.435650887573989,4,2,7,4,2,33143,1816.525
1,2023-03-10 07:00,33227,33297,70,пауза,False,1833.605,1896.525,7.9099999999998545,7.954487989886376,7.4618937574868704,10.25158027812913,5,3,10,2,1,33199,1900.79
1,2023-03-15 22:00,33311,33389,78,пауза,False,1920.39,1970.365,28.300000000000182,1.7659010600706568,1.612480665097947,3.1611307420494428,5,2,14,1,1,33298,1975.52
-1,2023-03-22 04:00,33409,33419,10,пауза,False,1939.39,1950.705,10.840000000000146,-1.043819188191852,-0.9897306845106629,0.46540590405904103,4,4,3,0,0,33385,1945.68
1,2023-03-22 22:00,33426,33472,46,пауза,False,1965.56,1973.96,41.784999999999854,0.2010290774201297,0.13887776529870385,0.9046308483905728,4,2,5,3,2,33417,1981.325
-1,2023-03-27 05:00,33479,33510,31,рывок,True,1970.18,1963.405,21.75499999999988,0.31142266145714215,0.39278183633326436,1.2013330268903761,2,2,3,2,1,33463,1959.46
1,2023-03-29 00:00,33520,33573,53,рывок,True,1970.54,1975.41,14.830000000000155,0.3283884018880693,0.1277605248054234,0.982805124747127,4,2,7,3,1,33506,1977.745
1,2023-04-04 09:00,33621,33658,37,пауза,False,1983.04,2017.12,13.509999999999991,2.522575869726125,2.3665878304327084,3.632124352331604,5,5,4,2,1,33592,2019.41
-1,2023-04-06 15:00,33673,33709,36,рывок,False,2011.23,1999.12,12.955000000000155,0.9347742184484742,1.093100014324119,2.28097259745269,5,3,7,1,1,33669,1992.925
1,2023-04-11 12:00,33716,33785,69,рывок,True,1998.62,2024.725,4.0499999999999545,6.445679012345756,5.497304770371812,12.382716049382877,4,3,9,3,0,33705,2036.66
1,2023-04-18 12:00,33831,33847,16,рывок,True,2001.3,2000.5,3.75,-0.21333333333332122,-0.46121766027964894,2.824000000000039,2,2,4,0,0,33819,2003.475
-1,2023-04-19 15:00,33857,33871,14,рывок,True,1990.87,1999.2,4.7800000000002,-1.7426778242677419,-1.5718009789410696,0.40899581589954925,2,2,2,1,1,33843,1996.855
1,2023-04-20 09:00,33874,33901,27,пауза,False,1999.67,1973.865,10.694999999999936,-2.4128097241701933,-2.5574581974466715,1.1944834034595548,3,3,4,0,0,33868,1992.425
-1,2023-04-21 17:00,33905,33929,24,рывок,True,1980.665,1989.815,26.37000000000012,-0.34698521046644104,-0.2947137299646663,0.2468714448236618,4,4,5,0,0,33879,1985.425
1,2023-04-25 15:00,33949,33974,25,пауза,False,1990.035,1988.39,24.809999999999945,-0.06630390971382448,-0.12413500433867282,0.7825473599355102,5,4,4,2,1,33924,1993.215
-1,2023-04-27 09:00,33989,34038,49,пауза,False,1997.065,2004.015,19.86500000000001,-0.3498615655675833,-0.21097556210685212,1.1552982632771223,2,2,6,4,2,33986,1991.115
-1,2023-05-05 18:00,34136,34153,17,рывок,True,2016.69,2026.145,29.25499999999988,-0.3231926166467259,-0.2894899665314182,0.10784481285250334,2,2,1,1,1,34109,2019.0
1,2023-05-08 22:00,34162,34223,61,рывок,True,2022.265,2012.88,4.815000000000055,-1.9491173416406822,-2.6560031812438245,5.3956386292833844,5,2,11,2,0,34154,2026.345
-1,2023-05-12 03:00,34236,34363,127,пауза,False,2011.68,1974.93,6.410000000000082,5.733229329173094,6.854783892602087,9.30889235569412,5,3,17,6,1,34222,1968.795
1,2023-05-19 18:00,34366,34394,28,пауза,False,1977.015,1967.37,27.045000000000073,-0.35662784248475443,-0.4158888115075409,0.23183582917359827,2,2,5,2,1,34362,1971.31
-1,2023-05-23 01:00,34395,34428,33,рывок,False,1960.47,1981.95,10.049999999999955,-2.1373134328358323,-1.9500938823079557,0.6139303482587165,4,4,3,1,0,34380,1977.805
-1,2023-05-25 11:00,34451,34517,66,пауза,False,1962.04,1955.535,9.75500000000011,0.6668375192208927,1.043613253217532,3.068170169144001,4,3,10,2,1,34429,1947.64
1,2023-05-30 17:00,34524,34560,36,пауза,False,1958.685,1955.625,11.629999999999882,-0.2631126397248475,-0.43947641320455727,1.3886500429922832,5,5,8,1,1,34512,1962.485
1,2023-06-02 04:00,34580,34588,8,пауза,False,1979.83,1971.015,9.075000000000045,-0.9713498622589293,-1.023044003162408,0.34325068870523345,4,4,4,0,0,34561,1975.055
-1,2023-06-05 10:00,34609,34615,6,пауза,False,1943.565,1958.3,42.65000000000009,-0.34548651817115755,-0.33723782891939863,0.12696365767877965,3,3,3,0,1,34585,1946.04
1,2023-06-06 04:00,34626,34660,34,пауза,False,1961.31,1947.225,4.975000000000136,-2.831155778894402,-3.2206441743049616,1.7909547738693141,3,3,7,1,0,34611,1959.08
-1,2023-06-08 11:00,34679,34680,1,пауза,False,1946.69,1959.415,9.240000000000009,-1.377164502164491,-1.3707960304257565,0.18073593073593844,2,2,1,0,0,34658,1949.195
1,2023-06-08 17:00,34685,34715,30,пауза,False,1963.93,1955.98,25.519999999999982,-0.3115203761755506,-0.3786842829339017,0.3616771159874618,2,2,7,0,0,34679,1962.435
-1,2023-06-12 14:00,34728,34815,87,рывок,False,1954.295,1964.38,12.710000000000036,-0.7934697088906378,-0.41166012635595745,2.3017309205350136,4,3,7,5,1,34703,1960.31
1,2023-06-23 19:00,34938,34979,41,пауза,False,1919.17,1917.29,19.310000000000173,-0.09735888140860137,-0.21791196887155445,0.7366649404453538,2,1,5,1,0,34935,1922.23
1,2023-07-03 05:00,35062,35066,4,пауза,False,1917.015,1913.175,8.105000000000018,-0.47378161628626,-0.5027896042151992,0.44910549043798453,2,2,2,0,2,35042,1914.675
1,2023-07-03 22:00,35078,35107,29,пауза,False,1921.28,1922.185,10.430000000000064,0.08676893576222121,-0.07221511982968568,0.909395973154369,2,2,4,1,1,35065,1924.06
-1,2023-07-05 16:00,35117,35136,19,рывок,True,1921.61,1906.335,3.115000000000009,4.903691813804115,5.256341102209135,2.1685393258426524,2,2,4,0,0,35107,1921.555
-1,2023-07-07 03:00,35150,35156,6,пауза,False,1911.225,1916.14,9.740000000000009,-0.5046201232033045,-0.4685003494263521,0.08983572895277199,2,2,1,0,1,35136,1912.485
1,2023-07-07 18:00,35165,35183,18,пауза,False,1926.42,1923.075,20.61999999999989,-0.16222114451988578,-0.21276810124244877,0.09020368574199368,2,2,3,1,1,35159,1919.43
1,2023-07-11 02:00,35195,35283,88,пауза,False,1927.855,1953.175,2.4600000000000364,10.292682926829091,8.296679634014048,14.609756097560782,5,4,13,5,1,35182,1956.415
-1,2023-07-17 03:00,35288,35294,6,рывок,True,1952.185,1958.76,8.394999999999982,-0.7832042882668326,-0.741297606124186,0.18522930315662176,2,2,1,0,1,35274,1956.02
-1,2023-07-17 12:00,35297,35314,17,рывок,True,1948.695,1961.77,4.9849999999999,-2.622868605817514,-2.4250810372872547,0.5727181544634053,3,3,3,0,1,35274,1956.44
1,2023-07-18 18:00,35326,35366,40,пауза,False,1976.815,1974.025,26.61500000000001,-0.10482810445237507,-0.19027152335155512,0.40259252301333515,2,2,5,3,2,35314,1977.89
-1,2023-07-20 23:00,35376,35452,76,рывок,False,1972.29,1969.64,6.1749999999999545,0.42914979757083127,1.1142667673576243,3.2850202429149804,5,5,10,4,2,35357,1964.205
-1,2023-07-27 20:00,35489,35494,5,пауза,False,1945.15,1952.17,7.134999999999991,-0.983882270497546,-0.9427557478308957,0.234057463209541,2,2,0,0,1,35476,1949.78
1,2023-07-28 19:00,35511,35550,39,пауза,False,1959.125,1946.885,15.690000000000055,-0.7801147227533439,-0.9215377473943542,0.8495857233906872,4,3,3,0,0,35500,1954.49
-1,2023-08-02 04:00,35565,35620,55,рывок,False,1946.455,1943.5,11.704999999999927,0.25245621529260537,0.515812598114882,1.8517727466894567,5,2,10,1,1,35528,1938.055
1,2023-08-07 13:00,35643,35660,17,пауза,False,1933.73,1930.54,13.549999999999955,-0.23542435424354724,-0.30818974384674475,0.5933579335793351,3,3,4,0,1,35619,1933.44
-1,2023-08-08 11:00,35664,35730,66,рывок,True,1928.875,1919.055,6.629999999999882,1.4811463046757332,2.035512411031287,2.7111613876320106,5,5,8,4,1,35643,1916.05
1,2023-08-11 16:00,35738,35747,9,пауза,False,1914.395,1912.095,7.980000000000018,-0.28822055137843977,-0.35436586572029943,0.14912280701755035,2,2,2,1,2,35726,1912.99
-1,2023-08-14 19:00,35764,35872,108,пауза,False,1907.655,1897.24,10.525000000000091,0.9895486935866863,1.5672279926996506,2.1634204275534237,4,3,13,5,2,35753,1894.185
-1,2023-08-21 20:00,35880,35887,7,пауза,False,1894.895,1894.06,10.150000000000091,0.0822660098522196,0.12271024424346234,0.11379310344827215,2,2,2,0,0,35873,1895.46
1,2023-08-22 06:00,35889,35896,7,рывок,True,1898.97,1890.51,1.7200000000000273,-4.918604651162734,-5.157272662250589,3.244186046511534,2,2,2,0,0,35883,1893.92
1,2023-08-23 13:00,35919,35966,47,пауза,False,1918.045,1904.605,4.220000000000027,-3.1848341232227413,-3.8130366144025083,1.2689573459715602,5,5,7,1,0,35896,1914.55
-1,2023-08-28 04:00,35979,35990,11,пауза,False,1915.705,1924.81,13.730000000000018,-0.6631463947560092,-0.6162190000234642,0.20903131828112798,2,2,1,1,2,35966,1917.54
1,2023-08-28 19:00,35994,36059,65,рывок,True,1919.75,1940.69,4.2849999999998545,4.886814469078359,4.0417842335310645,6.852975495916221,4,2,10,2,0,35988,1943.29
-1,2023-09-01 04:00,36071,36079,8,пауза,False,1940.07,1949.98,5.400000000000091,-1.8351851851851695,-1.7483103095001575,0.33333333333331927,3,3,2,0,1,36056,1944.15
-1,2023-09-01 14:00,36081,36169,88,рывок,True,1940.14,1923.31,5.880000000000109,2.862244897959157,3.697307500055243,4.216836734693811,3,3,12,6,2,36056,1920.735
1,2023-09-08 19:00,36199,36234,35,пауза,False,1919.265,1919.79,12.365000000000009,0.042458552365536854,-0.11881769984348169,0.93125758188434,4,3,4,3,2,36169,1921.435
-1,2023-09-12 17:00,36243,36296,53,рывок,True,1912.075,1915.415,4.190000000000055,-0.7971360381861275,-0.08703784793896044,2.6312649164677677,3,2,6,4,1,36230,1912.13
1,2023-09-15 16:00,36311,36371,60,рывок,False,1925.4,1928.785,3.5599999999999454,0.9508426966292255,0.009845492766529814,3.3792134831461116,5,5,10,1,0,36286,1929.86
-1,2023-09-20 10:00,36374,36377,3,пауза,False,1932.595,1940.64,4.3900000000001,-1.8325740318906354,-1.7923708401352483,0.37927107061501725,5,5,1,0,0,36353,1932.385
-1,2023-09-21 09:00,36396,36426,30,пауза,False,1924.75,1925.375,6.319999999999936,-0.09889240506329214,0.17231375007486252,1.7104430379746922,4,4,4,1,0,36381,1925.58
1,2023-09-24 22:00,36431,36437,6,пауза,False,1925.825,1923.19,4.759999999999991,-0.5535714285714277,-0.6274803774343516,0.16701680672265692,2,2,2,0,1,36422,1924.39
-1,2023-09-26 11:00,36467,36531,64,пауза,False,1911.63,1870.165,5.949999999999818,6.968907563025447,7.568300920246422,9.06218487394987,5,4,12,1,0,36440,1867.38
1,2023-09-29 11:00,36536,36539,3,рывок,True,1869.515,1860.955,3.490000000000009,-2.4527220630372923,-2.5032928400591126,2.9727793696274993,1,1,0,0,1,36528,1867.38
-1,2023-10-02 09:00,36557,36655,98,пауза,False,1834.335,1832.645,7.019999999999982,0.24074074074074914,1.0235342893961736,3.400284900284926,5,5,12,7,1,36538,1824.62
1,2023-10-09 08:00,36671,36676,5,пауза,False,1850.54,1845.365,7.900000000000091,-0.6550632911392272,-0.6922073087628408,0.23797468354431486,0,0,2,0,1,36668,1848.09
1,2023-10-10 09:00,36695,36803,108,пауза,False,1858.38,1914.825,10.230000000000018,5.517595307917873,4.9232576125939245,7.287390029325496,4,2,12,4,2,36676,1917.905
-1,2023-10-17 05:00,36806,36813,7,пауза,False,1916.485,1926.105,9.409999999999854,-1.0223166843783493,-0.978691925709792,0.23166843783207972,1,1,1,0,0,36800,1921.87
1,2023-10-17 22:00,36822,36925,103,пауза,False,1924.915,1966.625,12.440000000000055,3.3528938906752295,2.8876143805634262,5.815514469453353,5,5,14,5,0,36803,1974.35
-1,2023-10-24 20:00,36936,36952,16,пауза,False,1971.025,1985.195,24.00999999999999,-0.5901707621824178,-0.5514549676780975,0.11162015826739129,2,2,4,1,1,36918,1977.065
